local date,local time,location,lat,lon,aqi,co,h,no2,o3,p,pm25,so2,t,w,wg,pm10,dew,r,wd,d,pm1
2020-03-25,12:00:00,"505, Old State Highway, Keeler, Inyo County, California, 93530, United States of America",36.48785,-117.87104,-,,57.0,,,1010.0,23.0,,0.0,1.5,7.5,9.0,,,,,
2020-03-25,06:00:00,"Ascarate Lake, North R E Thomason Loop, Lakeside, El Paso, El Paso County, Texas, 79915, United States of America",31.7467425,-106.4027843,51,,43.5,,9.6,1010.5,51.0,,12.5,1.5,4.5,15.0,,,,,
2020-03-26,03:00:00,"Essex Road, Lighthouse Cove, Lakewood Shores, Shadow Lakes, Will County, Illinois, 60481, United States of America",41.2222,-88.1906,55,,93.8,,17.6,1008.7,55.0,,7.2,3.8,9.2,,,,,,
2020-03-26,03:00:00,"Rocky Ford Road, North Columbus, Forest Park, Columbus, Bartholomew County, Indiana, 47203, United States of America",39.237457,-85.891332,47,,89.5,,,1012.6,47.0,,6.6,0.1,0.5,,,,,,
2020-03-26,03:00:00,"Anoka County-Blaine Airport, West 35W Service Drive Northeast, Blaine, Anoka County, Minnesota, 55449, United States of America",45.1425,-93.2139,25,2.0,92.0,6.5,14.5,1011.8,25.0,1.5,-1.0,1.5,7.7,1.0,-2.0,,,,
2020-03-26,01:00:00,"Fallbrook Junction, Marine Corps Base Camp Pendleton, San Diego County, California, 92058, United States of America",33.21701,-117.39616,38,,69.0,6.5,37.6,1019.1,18.0,,13.6,11.5,22.0,,,,,,
2020-03-26,03:00:00,"11089, Boulevard Saint-Jean-Baptiste, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 4W3, Canada",45.6509289,-73.5348244,33,6.4,85.0,11.0,17.0,1011.9,33.0,5.1,3.7,0.2,0.2,,,,,,
2020-03-26,03:00:00,"South Croton Avenue, West New Castle, New Castle, Lawrence County, Pennsylvania, 16101, United States of America",40.9958,-80.3467,43,,81.0,13.9,2.4,1014.5,43.0,1.5,6.0,0.8,7.2,15.0,3.0,,,,
2020-03-26,04:00:00,"Airport Road, Paper Mill Village, Bennington, Bennington County, Vermont, 05257, United States of America",42.887501,-73.249702,30,,86.0,,22.4,1016.9,30.0,,-2.0,1.5,8.7,,-4.0,,,,
2020-03-26,03:00:00,"700, Baltic Street, Gulfside, Waveland, Hancock County, Mississippi, 39576, United States of America",30.3008,-89.395798,53,,94.0,,10.4,1012.7,53.0,,20.5,0.5,1.0,,,,,,
2020-03-25,23:00:00,"Beartrap Road, Lebec, Kern County, California, 93243, United States of America",34.84155,-118.86058,6,,80.0,10.2,6.4,1013.8,5.0,,0.0,7.7,11.3,6.0,-3.0,,,,
2020-03-26,03:00:00,"700, 3rd Avenue Southwest, Watertown, Codington County, South Dakota, 57201, United States of America",44.89965,-97.128802,20,,96.0,,20.0,1011.5,15.0,,-4.0,1.5,12.0,7.0,-4.5,,,,
2020-03-26,03:00:00,"Delta State University, Lamar Street, Cleveland, Bolivar County, Mississippi, 38732, United States of America",33.750833,-90.734167,27,,100.0,,18.4,1012.1,27.0,,15.0,3.0,11.8,,15.0,,,,
2020-03-26,04:00:00,"732, Rue Galt Ouest, Le Mont-Bellevue, Sherbrooke, Estrie, Québec, J1H 4B8, Canada",45.394072,-71.896945,29,0.2,93.0,,24.8,1020.1,29.0,,-3.8,0.3,2.0,,,,,,
2020-03-26,05:00:00,"MacDonald Block, Wellesley Street West, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 1C4, Canada",43.662972,-79.388111,59,4.4,79.7,12.4,19.2,1012.0,59.0,0.2,5.5,0.7,2.2,,,,,,
2020-03-26,02:00:00,"Washburn Street, Mobile City Trailer Park, Missoula, Missoula County, Montana, 59801, United States of America",46.842297,-114.020549,30,,90.2,,30.4,1010.1,9.0,,-1.5,0.2,1.2,4.0,,,,,
2020-03-26,01:00:00,"691, West 9th Street, Lonoke, Gilroy, Santa Clara County, California, 95020, United States of America",36.99958,-121.57466,25,2.3,95.0,1.9,6.4,1017.7,25.0,,2.4,0.2,0.6,2.0,,,,,
2020-03-26,01:00:00,"885, Barron Avenue, North Fair Oaks, San Mateo County, California, 94063, United States of America",37.48293,-122.20348,30,3.8,90.0,7.5,15.2,1019.8,30.0,1.5,2.9,0.3,0.5,,,,,,
2020-03-26,00:00:00,"Jerome D Mack Middle School, North Lamb Boulevard, Sunrise Manor, Clark County, Nevada, 89104-5202, United States of America",36.14187,-115.07874,17,0.1,35.0,1.1,16.7,1009.8,15.0,0.2,12.0,4.6,7.7,13.0,-3.0,,,,
2020-03-25,23:00:00,"650, South Avenue, Orchard Mesa, Grand Junction, Mesa County, Colorado, 81501, United States of America",39.063798,-108.561173,21,1.0,18.0,,10.0,1001.1,21.0,,10.5556,1.0,11.0,10.0,,,31.0,,
2020-03-26,04:00:00,"18, Pine Street, Marolin Acres, Rutland City, Rutland County, Vermont, 05701, United States of America",43.608528,-72.98246,53,2.3,93.0,13.9,33.6,1018.1,53.0,1.5,-4.4,0.2,1.5,,,,,,
2020-03-25,23:00:00,"Eight Mile Still Road, Purvis Still, Hamilton County, Florida, United States of America",30.411388888889,-82.783611111111,58,,90.6,,10.6,1013.6,58.0,0.3,20.5,0.5,1.0,,,,,,
2020-03-25,23:00:00,"Alachua County, Florida, United States of America",29.566111111111,-82.266111111111,50,,89.0,,8.6,1012.8,50.0,,21.6,0.6,3.0,,,,,,
2020-03-26,02:00:00,"Amazon Dog Park, Amazon Parkway, Woodfield Microhood, College Hill, Eugene, Lane County, Oregon, 97405-4224, United States of America",44.02627,-123.0838,54,,95.2,,,1019.4,54.0,,0.6,0.2,0.2,,,,,,
2020-03-26,01:00:00,"Nampa Fire Station, 1st Street South, Nampa, Canyon County, Idaho, 83678, United States of America",43.58031,-116.562676,19,1.4,75.0,4.7,18.5,1013.5,13.0,1.5,-1.7,0.1,1.1,4.0,,,,,
2020-03-26,01:00:00,"San Joaquin County Public Health Services, 1601, East Hazelton Avenue, Mormon, Stockton, San Joaquin County, California, 95202, United States of America",37.95075,-121.26897,18,2.2,80.0,6.5,18.4,1016.9,13.0,1.5,5.0,2.5,11.8,5.0,2.0,,,,
2020-03-26,00:00:00,"Little Rock Fire Station 17, Doyle Springs Road, Arbor Cove, Wakefield, Little Rock, Pulaski County, Arkansas, 72209, United States of America",34.6811,-92.3283,32,,93.0,,,1012.5,32.0,,10.5,4.0,24.0,,,,,,
2020-03-26,03:00:00,"4594, North Meade Street, Apple Creek, Appleton, Outagamie County, Wisconsin, 54913, United States of America",44.30738,-88.39509,26,,78.4,,26.3,1008.0,13.0,0.2,3.8,3.2,7.7,,,,,,
2020-03-26,04:00:00,"192, West Anderson Avenue, Happy Holler, Coster Yards, Knoxville, Knox County, Tennessee, 37917, United States of America",35.9803,-83.9306,36,,86.3,,,1016.7,36.0,,9.4,4.6,7.3,,,,,,
